ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Congressional District,Congress,State Legislative District House Name,State Legislative District House Number,State Legislative District House OCD id,State Legislative District House Proportion,State Legislative District Senate Name,State Legislative District Senate Number,State Legislative District Senate OCD id,State Legislative District Senate Proportion
34801,Capital Region ESD 113,21401,Centralia School District,2244,Edison Elementary,K ,6,607 H Street,,Centralia,Washington,98531-4623,Andy  Justice,ajustice@centralia.wednet.edu,360.330.7631," Public School, Regular School",P,Elementary School,46.722072,-122.959746,1,rooftop,607,H St,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21401,Centralia School District,2291,Oakview Elementary School,K ,6,201 Oakview Avenue,,Centralia,Washington,98531-3498,Shannon  Richards,srichards@centralia.wednet.edu,360.330.7638," Public School, Regular School",P,Elementary School,46.743551,-122.951465,1,rooftop,201,E Oakview Ave,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21401,Centralia School District,2704,Fords Prairie Elementary,K ,6,1620 Harrison Avenue,,Centralia,Washington,98531-4533,David L. Roberts,droberts@centralia.wednet.edu,(360)330-7633," Public School, Regular School",P,Elementary School,46.734915,-122.987615,1,rooftop,1620,Harrison Ave,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21401,Centralia School District,2768,Washington Elementary School,K ,6,800 Field Street,,Centralia,Washington,98531-3824,Danielle  Vekich,dvekich@centralia.wednet.edu,360.300.7641," Public School, Regular School",P,Elementary School,46.708579,-122.953064,1,rooftop,800,Field Ave,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21401,Centralia School District,3172,Jefferson Lincoln Elementary,K ,6,400 West Summa,,Centralia,Washington,98531-2324,Kelli  DeMonte,kdemonte@centralia.wednet.edu,360.330.7636," Public School, Regular School",P,Elementary School,46.705762,-122.963243,1,rooftop,400,W Summa St,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21401,Centralia School District,3240,Centralia Middle School,7,8,901 Johnson Road,,Centralia,Washington,98531-1429,Heidi  Bunker,hbunker@centralia.wednet.edu,360.330.7619," Public School, Regular School",P,Middle School,46.726138,-122.983062,1,rooftop,901,Johnson Rd,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
32801,Educational Service District 101,22008,Sprague School District,2186,Sprague High School,9,12,P.O. Box 305,,Sprague,Washington,99032-0305,Bill  Ressel,bressel@sprague.wednet.edu,509.257.2511," Public School, Regular School",P,High School,47.299844,-117.977732,0.5,place,305,PO Box,,,Sprague,WA,Lincoln County,99032,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22008,Sprague School District,3050,Sprague Elementary,K ,4,PO Box 305,,Sprague,Washington,99032-0305,William  Ressel,bressel@sprague.wednet.edu,509.257.2511," Public School, Regular School",P,Elementary School,47.299844,-117.977732,0.5,place,305,PO Box,,,Sprague,WA,Lincoln County,99032,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22009,Reardan-Edwall School District,2478,Reardan Middle-Senior High School,6,12,PO BOX 225,,REARDAN,Washington,99029-0000,Jolynn  Ray,jray@reardansd.net,509.796.2701," Public School, Regular School",P,Other,47.669606,-117.877734,0.4,place,225,PO Box,,,Reardan,WA,Lincoln County,99029,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,0.546,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,0.546
32801,Educational Service District 101,22009,Reardan-Edwall School District,2864,Reardan Elementary School,K ,5,250 S ASPEN,PO BOX 109,REARDAN,Washington,99029-0000,Jamie  Mikelson,jmikelson@reardansd.net,208.818.4054," Public School, Regular School",P,Elementary School,47.667602,-117.877578,1,rooftop,250,S Aspen St,,,Reardan,WA,Lincoln County,99029,US,Lincoln,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22017,Almira School District,2860,Almira Elementary School,K ,8,PO BOX 217,,ALMIRA,Washington,99103-0217,Shauna L Schmerer,sschmerer@almirasd.org,509.639.2414," Public School, Regular School",P,Other,47.71098,-118.94085,0.5,place,217,PO Box,,,Almira,WA,Lincoln County,99103,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 7,7,ocd-division/country:us/state:wa/sldl:7,0.239,Legislative District 7,7,ocd-division/country:us/state:wa/sldu:7,0.239
32801,Educational Service District 101,22073,Creston School District,2862,Creston Elementary,K ,6,485 SE E Street,,Creston,Washington,99117-0017,Glenn  Arland,garland@wcsd.wednet.edu,509.636.2721," Public School, Regular School",P,Elementary School,47.754898,-118.519827,1,rooftop,485,S E St,,,Creston,WA,Lincoln County,99117,US,Statewide WA,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22073,Creston School District,2863,Creston Jr-Sr High School,7,12,485 SE E Street,,Creston,Washington,99117-0017,Glenn  Arland,garland@creston.wednet.edu,509.636.2721," Public School, Regular School",P,Other,47.754898,-118.519827,1,rooftop,485,S E St,,,Creston,WA,Lincoln County,99117,US,Statewide WA,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22105,Odessa School District,2443,Odessa High School,7,12,P.O. BOX 248,,ODESSA,Washington,99159-0248,Jamie  Nelson,nelsonja@odessa.wednet.edu,509.982.2111," Public School, Regular School",P,Other,47.344402,-118.658816,0.5,place,248,PO Box,,,Odessa,WA,Lincoln County,99159,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22105,Odessa School District,2769,P C Jantz Elementary,PK,6,P.O. BOX 248,,ODESSA,Washington,99159-0248,Jamie  Nelson,nelsonja@odessa.wednet.edu,509.982.2111," Public School, Regular School",P,Elementary School,47.344402,-118.658816,0.5,place,248,PO Box,,,Odessa,WA,Lincoln County,99159,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22200,Wilbur School District,3289,Wilbur Secondary School,7,12,PO Box 1090,,Wilbur,Washington,99185-1090,Belinda R Ross,belindar@wilbur.wednet.edu,509.647.5602," Public School, Regular School",P,Other,47.761025,-118.729143,0.5,place,1090,PO Box,,,Wilbur,WA,Lincoln County,99185,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22200,Wilbur School District,3290,Wilbur Elementary School,K ,6,PO Box 1090,,Wilbur,Washington,99185-1090,Belinda R Ross,belindar@wilbur.wednet.edu,509.647.5602," Public School, Regular School",P,Elementary School,47.761025,-118.729143,0.5,place,1090,PO Box,,,Wilbur,WA,Lincoln County,99185,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22204,Harrington School District,2743,Harrington Elementary School,K ,6,PO Box 204,,Harrington,Washington,99134-0204,Justin L Bradford,jbradford@harrsd.k12.wa.us,509.253.4331," Public School, Regular School",P,Elementary School,47.478233,-118.254439,0.5,place,204,PO Box,,,Harrington,WA,Lincoln County,99134,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22204,Harrington School District,3113,Harrington High School,7,12,PO Box 204,,Harrington,Washington,99134-0204,  ,,," Public School, Regular School",P,Other,47.478233,-118.254439,0.5,place,204,PO Box,,,Harrington,WA,Lincoln County,99134,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22207,Davenport School District,2668,Davenport Elementary,PK,5,601 WASHINGTON STREET,,DAVENPORT,Washington,99122-0000,Sarita  Hopkins,shopkins@davenportsd.org,509.725.1261," Public School, Regular School",P,Elementary School,47.648929,-118.14984,1,rooftop,601,Washington St,,,Davenport,WA,Lincoln County,99122,US,Lincoln,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
32801,Educational Service District 101,22207,Davenport School District,3173,Davenport Senior High School,6,12,801 7TH STREET,,DAVENPORT,Washington,99122-0000,Noelle  Carstens,ncarstens@davenportsd.org,509.725.4021," Public School, Regular School",P,Other,47.651579,-118.150554,1,rooftop,801,7th St,,,Davenport,WA,Lincoln County,99122,US,Lincoln,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
34801,Capital Region ESD 113,23042,Southside School District,2744,Southside Elementary,K ,7,161 SE COLLIER RD,,SHELTON,Washington,98584-8367,  ,,," Public School, Regular School",P,Other,47.199501,-123.055779,1,rooftop,161,SE Collier Rd,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23054,Grapeview School District,2145,Grapeview Elementary & Middle School,K ,8,822 E Mason Benson Rd,,Grapeview,Washington,98546-9514,Hannah  Nelsen,hnelsen@gsd54.org,360.426.4921," Public School, Regular School",P,Other,47.320078,-122.916751,1,rooftop,822,E Mason Benson Rd,,,Grapeview,WA,Mason County,98546,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,1888,Mason County Detention Center,7,12,411 N. 5th St.,,Shelton,Washington,98584-3466,Vernon  Bruni,vbruni@sheltonschools.org,360.426.7664, Detention Center,J,Other,47.215868,-123.104792,1,rooftop,411,N 5th St,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,2745,Evergreen Elementary School,PK,4,900 W. Franklin St.,,Shelton,Washington,98584-2551,Paula  Canady,PCanady@sheltonschools.org,360.426.8281," Public School, Regular School",P,Elementary School,47.215159,-123.110023,1,rooftop,900,W Franklin St,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,3241,Shelton High School,9,12,3737 Shelton Springs Rd.,,Shelton,Washington,98584-9199,Bruce  Kipper,BKipper@sheltonschools.org,360.426.4471," Public School, Regular School",P,High School,47.236052,-123.122318,1,rooftop,3737,Shelton Springs Rd,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,3291,Bordeaux Elementary School,K ,4,350 E. University Ave.,,Shelton,Washington,98584-3699,Kyle  O'Neil,koneil@sheltonschools.org,360.426.3253," Public School, Regular School",P,Elementary School,47.201063,-123.098572,1,rooftop,350,E University Ave,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,3292,Mountain View Elementary,PK,4,"534 E. ""K"" St.",,Shelton,Washington,98584-1219,Greg  Woods,gwoods@SheltonSchools.org,360.426.8564," Public School, Regular School",P,Elementary School,47.227342,-123.118887,1,rooftop,534,E K St,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,4288,Choice Middle and High School,7,12,807 W. Pine St.,,Shelton,Washington,98584-2562,Vernon  Bruni,vbruni@sheltonschools.org,360.426.7664," Alternative School, Public School",A,Other,47.215597,-123.108723,1,rooftop,807,W Pine St,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23309,Shelton School District,4363,Oakland Bay Junior High School,7,8,3301 Shelton Springs Rd.,,Shelton,Washington,98584-9114,Maryann  Marshall,mmarshall@sheltonschools.org,360.426.7991," Public School, Regular School",P,Middle School,47.232922,-123.120523,1,rooftop,3301,Shelton Springs Rd,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23402,Pioneer School District,2865,Pioneer Middle School,6,8,112 E Spencer Lake Road,,SHELTON,Washington,98584-7306,Tricia  VanMarter,tvanmarter@psd402.org,360.426.8291," Public School, Regular School",P,Middle School,47.258193,-123.000831,0.9,nearest_rooftop_match,110,E Spencer Lake Rd,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,23402,Pioneer School District,4463,Pioneer Elementary School,PK,5,112 E SPENCER LAKE RD.,,SHELTON,Washington,98584-7307,Mark  Gudger,mgudger@psd402.org,360.427.2737," Public School, Regular School",P,Elementary School,47.258193,-123.000831,0.9,nearest_rooftop_match,110,E Spencer Lake Rd,,,Shelton,WA,Mason County,98584,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
18801,Olympic Educational Service District 114,23403,North Mason School District,1680,James A. Taylor High School,9,12,90 E North Mason School Road,,Belfair,Washington,98528-0000,Anne  Crosby,acrosby@northmasonschools.org,360.277.2393," Alternative School, Public School",A,High School,47.416861,-122.841772,1,rooftop,90,E North Mason School Rd,,,Belfair,WA,Mason County,98528,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
18801,Olympic Educational Service District 114,23403,North Mason School District,1861,North Mason Homelink Program,K ,12,90 E North Mason School Road,,Belfair,Washington,98528-0000,Anne  Crosby,acrosby@northmasonschools.org,360.277.2393," Alternative School, Public School",A,K-12,47.416861,-122.841772,1,rooftop,90,E North Mason School Rd,,,Belfair,WA,Mason County,98528,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
18801,Olympic Educational Service District 114,23403,North Mason School District,2662,Belfair Elementary,PK,5,NE 22900 Hwy 3,,Belfair,Washington,98528-0000,Dan  King,dking@northmasonschools.org,360.277.2231," Public School, Regular School",P,Elementary School,47.43896,-122.833974,1,rooftop,22900,NE State Route 3,,,Belfair,WA,Mason County,98528,US,Mason,WA6,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
